msfrtn_resc_reprt_no,acdnt_cause,prcs_result_se_nm,dclr_ymd,dclr_tm,dclr_yr,season_se_nm,qu_se,dclr_mnth,dclr_day,dclr_hour,dclr_min,daywk,dsp_ymd,dsp_tm,dsp_yr,dsp_mnth,dsp_day,dsp_hour,dsp_min,spt_arvl_ymd,spt_arvl_tm,spt_arvl_yr,spt_arvl_mnth,spt_arvl_day,spt_arvl_hour,spt_arvl_min,resc_cmptn_ymd,resc_cmptn_tm,resc_cmptn_yr,resc_cmptn_mnth,resc_cmptn_day,resc_cmptn_hour,resc_cmptn_min,hmg_ymd,hmg_tm,hmg_yr,hmg_mnth,hmg_day,hmg_hour,hmg_min,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se_nm,emd_se_nm,loc_info_x,loc_info_y,spt_frstt_dist,acdnt_place_nm,acdnt_place_detail_nm,acdnt_cause_asort_nm,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,frstt_nm,ward_nm,lfdau_nm
20144503601S00081,수난,인명검색,20140917,132800,2014,가을,3,09,17,13,28,수요일,20140917,133200,2014,09,17,13,32,20140917,134000,2014,09,17,13,40,20140917,173000,2014,09,17,17,30,20140917,183100,2014,09,17,18,31,전라북도,군산시,나포면,농촌,면,185201.860000000,279969.650000000,20.00,하천ㆍ바다,강바다,수난기타,23.6,,2.1,270,60,,군산소방서,현장대응단(군산)_폐서예정,
20144503203S01006,수난,인명검색,20140917,132800,2014,가을,3,09,17,13,28,수요일,20140917,133500,2014,09,17,13,35,20140917,135500,2014,09,17,13,55,20140917,173000,2014,09,17,17,30,20140917,175800,2014,09,17,17,58,전라북도,군산시,나포면,농촌,면,185201.860000000,279969.650000000,31.50,하천ㆍ바다,강,수난기타,23.6,,2.1,270,60,,군산소방서,군산119구조대,
20144503601S00082,수난,인명구조,20140918,083400,2014,가을,3,09,18,08,34,목요일,20140918,083500,2014,09,18,08,35,20140918,084700,2014,09,18,08,47,20140918,160000,2014,09,18,16,00,20140918,164300,2014,09,18,16,43,전라북도,군산시,사정동,도시,동,177549.950000000,273946.760000000,10.00,하천ㆍ바다,"하천,바다 기타",익수,18.2,,1.9,290,86,,군산소방서,현장대응단(군산)_폐서예정,
20144503203S01008,수난,인명검색,20140918,083400,2014,가을,3,09,18,08,34,목요일,20140918,083500,2014,09,18,08,35,20140918,084700,2014,09,18,08,47,20140918,164000,2014,09,18,16,40,20140918,170100,2014,09,18,17,01,전라북도,군산시,나포면,농촌,면,177549.950000000,273946.760000000,15.00,하천ㆍ바다,강,수난기타,18.2,,1.9,290,86,,군산소방서,군산119구조대,
20144503102S00144,수난,기타,20140918,083400,2014,가을,3,09,18,08,34,목요일,20140918,083600,2014,09,18,08,36,20140918,084700,2014,09,18,08,47,20140918,091500,2014,09,18,09,15,20140918,091700,2014,09,18,09,17,전라북도,군산시,사정동,도시,동,177549.950000000,273946.760000000,12.00,기타,기타,수난기타,18.2,,1.9,290,86,,군산소방서,사정119안전센터,
20144503109S00194,수난,인명검색,20140918,083400,2014,가을,3,09,18,08,34,목요일,20140918,083500,2014,09,18,08,35,20140918,091500,2014,09,18,09,15,20140918,161500,2014,09,18,16,15,20140918,170100,2014,09,18,17,01,전라북도,군산시,사정동,도시,동,177549.950000000,273946.760000000,42.00,하천ㆍ바다,강,수난기타,18.2,,1.9,290,86,,군산소방서,비응119안전센터(폐서예정),
20144500103S00055,수난,인명검색,20140918,135000,2014,가을,3,09,18,13,50,목요일,20140918,135500,2014,09,18,13,55,20140918,141000,2014,09,18,14,10,20140918,143500,2014,09,18,14,35,20140918,144500,2014,09,18,14,45,전라북도,군산시,성산면,농촌,면,178793.520000000,280229.590000000,33.00,하천ㆍ바다,강,수난기타,25.0,,1.7,250,62,,전북소방본부,구조구급과,
20144503108S00319,수난,안전조치,20140922,113400,2014,가을,3,09,22,11,34,월요일,20140922,113400,2014,09,22,11,34,20140922,114500,2014,09,22,11,45,20140922,122500,2014,09,22,12,25,20140922,134400,2014,09,22,13,44,전라북도,군산시,미룡동,도시,동,172282.159600000,272478.637900000,3.00,기타,기타,자살기도,24.2,,2.2,290,70,,군산소방서,지곡119안전센터,
20144503203S01028,수난,인명구조,20140922,113400,2014,가을,3,09,22,11,34,월요일,20140922,113400,2014,09,22,11,34,20140922,114200,2014,09,22,11,42,20140922,133000,2014,09,22,13,30,20140922,134400,2014,09,22,13,44,전라북도,군산시,미룡동,도시,동,172282.159600000,272478.637900000,8.00,하천ㆍ바다,저수지,익수,24.2,,2.2,290,70,,군산소방서,군산119구조대,
20144509202S00692,수난,안전조치,20140922,120200,2014,가을,3,09,22,12,02,월요일,20140922,120300,2014,09,22,12,03,20140922,121900,2014,09,22,12,19,20140922,124000,2014,09,22,12,40,20140922,130800,2014,09,22,13,08,전라북도,군산시,옥서면,농촌,면,167983.633600000,269879.049100000,12.00,하천ㆍ바다,"하천,바다 기타",선박,25.6,,1.7,20,58,,부안소방서,부안119구조대,
20144503109S00206,수난,인명구조,20140922,162900,2014,가을,3,09,22,16,29,월요일,20140922,162900,2014,09,22,16,29,20140922,163300,2014,09,22,16,33,20140922,164300,2014,09,22,16,43,20140922,164700,2014,09,22,16,47,전라북도,군산시,비응도동,도시,동,157294.764800000,272354.019700000,2.00,하천ㆍ바다,"하천,바다 기타",익수,28.0,,1.5,320,44,,군산소방서,비응119안전센터(폐서예정),
20144509202S00694,수난,기타,20140922,173200,2014,가을,3,09,22,17,32,월요일,20140922,173300,2014,09,22,17,33,20140922,173400,2014,09,22,17,34,20140922,190000,2014,09,22,19,00,20140922,191000,2014,09,22,19,10,전라북도,부안군 ,행안면,농촌,면,173443.280000000,248117.700000000,1.00,기타,기타,사체인양,26.3,,1.7,340,50,,부안소방서,부안119구조대,
20144509601S00146,수난,기타,20140922,173200,2014,가을,3,09,22,17,32,월요일,20140922,173300,2014,09,22,17,33,20140922,181600,2014,09,22,18,16,20140922,190200,2014,09,22,19,02,20140922,191000,2014,09,22,19,10,전라북도,부안군 ,행안면,농촌,면,173443.280000000,248117.700000000,1.00,기타,기타,사체인양,26.3,,1.7,340,50,,부안소방서,방호구조과,
20144503109S00219,수난,기타,20141004,113000,2014,가을,4,10,04,11,30,토요일,20141004,113200,2014,10,04,11,32,20141004,124600,2014,10,04,12,46,20141004,124600,2014,10,04,12,46,20141004,124600,2014,10,04,12,46,전라북도,군산시,비응도동,도시,동,157781.720000000,270932.280000000,3.00,하천ㆍ바다,강바다,익수,20.6,,1.7,290,73,,군산소방서,비응119안전센터(폐서예정),
20144501601S00061,수난,인명구조,20141005,224800,2014,가을,4,10,05,22,48,일요일,20141005,224900,2014,10,05,22,49,20141005,231100,2014,10,05,23,11,20141005,232500,2014,10,05,23,25,20141005,233000,2014,10,05,23,30,전라북도,전주시덕진구,우아동2가,도시,동,215360.872500000,258979.567000000,8.00,기타,기타,익수,15.0,,0.8,180,67,,전주덕진소방서,현장기동단(덕진)_폐서예정,
20144501202S01593,수난,인명구조,20141005,224800,2014,가을,4,10,05,22,48,일요일,20141005,224900,2014,10,05,22,49,20141005,225900,2014,10,05,22,59,20141005,231100,2014,10,05,23,11,20141005,232300,2014,10,05,23,23,전라북도,전주시덕진구,우아동2가,도시,동,215360.872500000,258979.567000000,5.00,하천ㆍ바다,저수지,수난기타,15.0,,0.8,180,67,,전주덕진소방서,전주덕진119구조대,
20144504601S00063,수난,인명검색,20141019,052800,2014,가을,4,10,19,05,28,일요일,20141019,053000,2014,10,19,05,30,20141019,054800,2014,10,19,05,48,20141019,110000,2014,10,19,11,00,20141019,125600,2014,10,19,12,56,전라북도,익산시,여산면,농촌,면,211508.420000000,284848.590000000,22.00,기타,기타,익수,9.2,,0.6,160,71,,익산소방서,현장기동단(익산)_폐서예정,
20144504202S01292,수난,인명구조,20141019,052800,2014,가을,4,10,19,05,28,일요일,20141019,053000,2014,10,19,05,30,20141019,054500,2014,10,19,05,45,20141019,124000,2014,10,19,12,40,20141019,130500,2014,10,19,13,05,전라북도,익산시,여산면,농촌,면,211508.420000000,284848.590000000,15.00,하천ㆍ바다,저수지,익수,9.2,,0.6,160,71,,익산소방서,익산119구조대,
20144503203S01137,수난,인명구조,20141020,152000,2014,가을,4,10,20,15,20,월요일,20141020,152000,2014,10,20,15,20,20141020,155900,2014,10,20,15,59,20141020,181500,2014,10,20,18,15,20141020,184700,2014,10,20,18,47,전라북도,군산시,회현면,농촌,면,178338.404800000,267212.677500000,18.00,하천ㆍ바다,강,사체인양,18.9,0.00,1.9,180,99,,군산소방서,군산119구조대,
20144503203S01146,수난,인명검색,20141024,054000,2014,가을,4,10,24,05,40,금요일,20141024,054000,2014,10,24,05,40,20141024,054800,2014,10,24,05,48,20141024,063500,2014,10,24,06,35,20141024,065600,2014,10,24,06,56,전라북도,군산시,나운동,도시,동,172667.080000000,273928.750000000,8.50,하천ㆍ바다,저수지,수난기타,10.1,,0.0,0,99,,군산소방서,군산119구조대,
20144502105S00494,수난,인명구조,20141104,081900,2014,가을,4,11,04,08,19,화요일,20141104,082000,2014,11,04,08,20,20141104,085200,2014,11,04,08,52,20141104,121600,2014,11,04,12,16,20141104,133100,2014,11,04,13,31,전라북도,임실군 ,강진면,농촌,면,210528.340000000,255754.800000000,28.00,하천ㆍ바다,저수지,수난기타,-0.1,,0.3,0,96,,전주완산소방서,임실119안전센터,
20144502202S01772,수난,인명구조,20141104,085000,2014,가을,4,11,04,08,50,화요일,20141104,085100,2014,11,04,08,51,20141104,093000,2014,11,04,09,30,20141104,115500,2014,11,04,11,55,20141104,141200,2014,11,04,14,12,전라북도,전주시완산구,효자동1가,도시,동,210528.340000000,255754.800000000,35.00,하천ㆍ바다,저수지,사체인양,4.6,,0.5,160,87,,전주완산소방서,전주완산119구조대,
20144503203S01276,수난,인명검색,20141124,213900,2014,가을,4,11,24,21,39,월요일,20141124,220200,2014,11,24,22,02,20141124,221700,2014,11,24,22,17,20141124,231200,2014,11,24,23,12,20141124,231200,2014,11,24,23,12,전라북도,군산시,산북동,도시,동,168418.920000000,274977.000000000,15.00,하천ㆍ바다,"하천,바다 기타",수난기타,9.4,0.50,2.9,360,99,,군산소방서,군산119구조대,
20144507601S00084,수난,인명구조,20141203,085000,2014,겨울,4,12,03,08,50,수요일,20141203,085100,2014,12,03,08,51,20141203,090600,2014,12,03,09,06,20141203,091000,2014,12,03,09,10,20141203,101800,2014,12,03,10,18,전라북도,김제시,진봉면,농촌,면,183286.490000000,261962.370000000,12.00,논밭ㆍ축사,논,익수,0.5,,0.5,20,93,16.0,김제소방서,방호구조과,
20144507202S00839,수난,인명구조,20141203,085000,2014,겨울,4,12,03,08,50,수요일,20141203,085100,2014,12,03,08,51,20141203,090300,2014,12,03,09,03,20141203,094500,2014,12,03,09,45,20141203,095200,2014,12,03,09,52,전라북도,김제시,만경읍,농촌,읍,183286.490000000,261962.370000000,11.00,하천ㆍ바다,하천,사체인양,0.5,,0.5,20,93,16.0,김제소방서,김제119구조대,
20144503203S01337,수난,인명구조,20141207,181300,2014,겨울,4,12,07,18,13,일요일,20141207,181400,2014,12,07,18,14,20141207,182100,2014,12,07,18,21,20141207,185000,2014,12,07,18,50,20141207,191300,2014,12,07,19,13,전라북도,군산시,미룡동,도시,동,172282.159600000,272478.637900000,7.00,하천ㆍ바다,강바다,수난기타,-0.3,,0.9,,95,2.4,군산소방서,군산119구조대,
20144503601S00104,수난,인명검색,20141207,181300,2014,겨울,4,12,07,18,13,일요일,20141207,181400,2014,12,07,18,14,20141207,182500,2014,12,07,18,25,20141207,184600,2014,12,07,18,46,20141207,204900,2014,12,07,20,49,전라북도,군산시,미룡동,도시,동,172282.159600000,272478.637900000,10.00,하천ㆍ바다,저수지,익수,-0.3,,0.9,,95,2.4,군산소방서,현장대응단(군산)_폐서예정,
20144503107S00238,수난,인명구조,20141207,181300,2014,겨울,4,12,07,18,13,일요일,20141207,181500,2014,12,07,18,15,20141207,182500,2014,12,07,18,25,20141207,185900,2014,12,07,18,59,20141207,191100,2014,12,07,19,11,전라북도,군산시,미룡동,도시,동,172282.159600000,272478.637900000,3.50,하천ㆍ바다,저수지,익수,-0.3,,0.9,,95,2.4,군산소방서,소룡119안전센터_폐서예정,
20144507103S00128,수난,인명구조,20141209,174600,2014,겨울,4,12,09,17,46,화요일,20141209,174800,2014,12,09,17,48,20141209,175300,2014,12,09,17,53,20141209,190500,2014,12,09,19,05,20141209,191800,2014,12,09,19,18,전라북도,김제시,금산면,농촌,면,203267.421600000,246576.770900000,6.00,하천ㆍ바다,저수지,수난기타,0.8,,0.5,20,55,,김제소방서,금산119안전센터,
20144507202S00859,수난,기타,20141209,174600,2014,겨울,4,12,09,17,46,화요일,20141209,174800,2014,12,09,17,48,20141209,182100,2014,12,09,18,21,20141209,191500,2014,12,09,19,15,20141209,195700,2014,12,09,19,57,전라북도,김제시,금산면,농촌,면,203267.421600000,246576.770900000,27.00,하천ㆍ바다,저수지,수난기타,0.8,,0.5,20,55,,김제소방서,김제119구조대,
20144503109S00287,수난,인명구조,20141212,142000,2014,겨울,4,12,12,14,20,금요일,20141212,142100,2014,12,12,14,21,20141212,142500,2014,12,12,14,25,20141212,143500,2014,12,12,14,35,20141212,143900,2014,12,12,14,39,전라북도,군산시,비응도동,도시,동,157782.830000000,270937.970000000,1.50,하천ㆍ바다,"하천,바다 기타",익수,0.5,,3.3,250,94,,군산소방서,비응119안전센터(폐서예정),
20144505202S01096,수난,인명구조,20141215,075000,2014,겨울,4,12,15,07,50,월요일,20141215,075100,2014,12,15,07,51,20141215,080100,2014,12,15,08,01,20141215,080700,2014,12,15,08,07,20141215,081700,2014,12,15,08,17,전라북도,정읍시,고부면,농촌,면,179467.918900000,236552.251300000,10.00,기타,기타,수난기타,1.8,,1.4,110,72,,정읍소방서,정읍119구조대,
20144503203S01379,수난,안전조치,20141216,203000,2014,겨울,4,12,16,20,30,화요일,20141216,203100,2014,12,16,20,31,20141216,203900,2014,12,16,20,39,20141216,204500,2014,12,16,20,45,20141216,212000,2014,12,16,21,20,전라북도,군산시,해망동,도시,동,172753.594500000,276897.466200000,6.50,하천ㆍ바다,"하천,바다 기타",수난기타,-4.6,,4.8,290,92,2.2,군산소방서,군산119구조대,
20144503103S00171,수난,인명구조,20141216,203000,2014,겨울,4,12,16,20,30,화요일,20141216,203200,2014,12,16,20,32,20141216,204000,2014,12,16,20,40,20141216,210000,2014,12,16,21,00,20141216,211300,2014,12,16,21,13,전라북도,군산시,해망동,도시,동,172753.594500000,276897.466200000,2.00,작업ㆍ공사장,"작업장,공사장기타",수난기타,-4.6,,4.8,290,92,2.2,군산소방서,금동119안전센터,
20154502105S00001,수난,인명구조,20150101,134100,2015,겨울,1,01,01,13,41,목요일,20150101,134200,2015,01,01,13,42,20150101,135200,2015,01,01,13,52,20150101,143000,2015,01,01,14,30,20150101,144600,2015,01,01,14,46,전라북도,임실군 ,관촌면,농촌,면,225609.450000000,244003.380000000,8.00,하천ㆍ바다,하천,사체인양,-3.7,,4.3,320,43,,전주완산소방서,임실119안전센터,
20154502305S00001,수난,안전조치,20150101,134100,2015,겨울,1,01,01,13,41,목요일,20150101,134300,2015,01,01,13,43,20150101,135400,2015,01,01,13,54,20150101,141000,2015,01,01,14,10,20150101,144600,2015,01,01,14,46,전라북도,임실군 ,관촌면,농촌,면,225609.450000000,244003.380000000,3.00,도로교통,교량,사체인양,-3.7,,4.3,320,43,,전주완산소방서,임실119안전센터,관촌119지역대
20154509601S00003,수난,인명구조,20150108,140600,2015,겨울,1,01,08,14,06,목요일,20150108,140800,2015,01,08,14,08,20150108,142500,2015,01,08,14,25,20150108,142500,2015,01,08,14,25,20150108,144800,2015,01,08,14,48,전라북도,부안군 ,변산면,농촌,면,152129.030000000,236813.690000000,10.00,하천ㆍ바다,"하천,바다 기타",수난기타,2.1,,3.4,340,59,,부안소방서,방호구조과,
20154505202S00043,수난,인명구조,20150113,145400,2015,겨울,1,01,13,14,54,화요일,20150113,150000,2015,01,13,15,00,20150113,150800,2015,01,13,15,08,20150113,150800,2015,01,13,15,08,20150113,153000,2015,01,13,15,30,전라북도,정읍시,산내면,농촌,면,201625.610000000,228216.230000000,10.00,하천ㆍ바다,하천,수난기타,7.8,,1.4,20,46,,정읍소방서,정읍119구조대,
20154506102S00021,수난,안전조치,20150118,233300,2015,겨울,1,01,18,23,33,일요일,20150118,233300,2015,01,18,23,33,20150118,234500,2015,01,18,23,45,20150118,235500,2015,01,18,23,55,20150119,002000,2015,01,19,00,20,전라북도,순창군 ,풍산면,농촌,면,210543.960000000,205499.720000000,12.00,단독주택,주택기타,익수,,,,,,,남원소방서,순창119센터_폐서,
20154503203S00057,수난,인명검색,20150119,083100,2015,겨울,1,01,19,08,31,월요일,20150119,083300,2015,01,19,08,33,20150119,084200,2015,01,19,08,42,20150119,105500,2015,01,19,10,55,20150119,114800,2015,01,19,11,48,전라북도,군산시,해망동,도시,동,172600.750000000,276643.530000000,12.00,하천ㆍ바다,강바다,자살기도,3.6,,4.0,270,74,,군산소방서,군산119구조대,
20154503601S00004,수난,인명검색,20150119,083100,2015,겨울,1,01,19,08,31,월요일,20150119,083300,2015,01,19,08,33,20150119,084800,2015,01,19,08,48,20150119,110000,2015,01,19,11,00,20150119,111700,2015,01,19,11,17,전라북도,군산시,해망동,도시,동,172600.750000000,276643.530000000,17.00,하천ㆍ바다,"하천,바다 기타",수난기타,3.6,,4.0,270,74,,군산소방서,현장대응단(군산)_폐서예정,
20154503203S00062,수난,인명검색,20150120,091200,2015,겨울,1,01,20,09,12,화요일,20150120,091200,2015,01,20,09,12,20150120,092000,2015,01,20,09,20,20150120,163000,2015,01,20,16,30,20150120,171400,2015,01,20,17,14,전라북도,군산시,해망동,도시,동,172600.750000000,276643.530000000,15.00,하천ㆍ바다,강바다,수난기타,-2.0,,1.4,340,83,,군산소방서,군산119구조대,
20154503109S00014,수난,인명구조,20150121,081300,2015,겨울,1,01,21,08,13,수요일,20150121,081400,2015,01,21,08,14,20150121,081600,2015,01,21,08,16,20150121,085000,2015,01,21,08,50,20150121,085500,2015,01,21,08,55,전라북도,군산시,비응도동,도시,동,157663.350000000,271331.730000000,1.50,하천ㆍ바다,"하천,바다 기타",수난기타,0.4,,1.2,140,82,,군산소방서,비응119안전센터(폐서예정),
20154503203S00067,수난,인명검색,20150121,090100,2015,겨울,1,01,21,09,01,수요일,20150121,090200,2015,01,21,09,02,20150121,091000,2015,01,21,09,10,20150121,104000,2015,01,21,10,40,20150121,110700,2015,01,21,11,07,전라북도,군산시,해망동,도시,동,177531.720000000,273930.470000000,6.50,하천ㆍ바다,강바다,수난기타,2.9,,2.2,20,65,,군산소방서,군산119구조대,
20154503103S00006,수난,기타,20150121,222700,2015,겨울,1,01,21,22,27,수요일,20150121,222800,2015,01,21,22,28,20150121,223500,2015,01,21,22,35,20150121,223600,2015,01,21,22,36,20150121,231900,2015,01,21,23,19,전라북도,군산시,사정동,도시,동,177531.240000000,273928.700000000,2.00,하천ㆍ바다,강바다,수난기타,3.0,,1.5,290,99,,군산소방서,금동119안전센터,
20154503203S00069,수난,인명검색,20150121,222700,2015,겨울,1,01,21,22,27,수요일,20150121,222800,2015,01,21,22,28,20150121,223400,2015,01,21,22,34,20150121,225800,2015,01,21,22,58,20150121,231900,2015,01,21,23,19,전라북도,군산시,사정동,도시,동,177531.240000000,273928.700000000,6.50,하천ㆍ바다,강바다,수난기타,3.0,,1.5,290,99,,군산소방서,군산119구조대,
