resc_reprt_no,acdnt_cause,prcs_result_se_nm,dclr_ymd,dclr_tm,dclr_yr,season_se_nm,qu_se_nm,dclr_mm,dclr_dd,dclr_hh,dclr_mi,daywk,dsp_ymd,dsp_tm,dsp_yr,dsp_mm,dsp_dd,dsp_hh,dsp_mi,spt_arvl_ymd,spt_arvl_tm,spt_arvl_yr,spt_arvl_mm,spt_arvl_dd,spt_arvl_hh,spt_arvl_mi,resc_cmptn_ymd,resc_cmptn_tm,resc_cmptn_yr,resc_cmptn_mm,resc_cmptn_dd,resc_cmptn_hh,resc_cmptn_mi,hmg_ymd,hmg_tm,hmg_yr,hmg_mm,hmg_dd,hmg_hh,hmg_mi,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se,dong_se,loc_info_x,loc_info_y,spt_frstt_dist,acdnt_place_nm,acdnt_place_detail_nm,acdnt_cause_asort_nm,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,frstt_nm,ward_nm,lfdau_nm
20195003201S00816,수난,기타,20190915,163900,2019,가을,3,9,15,16,39,일요일,20190915,164000,2019,9,15,16,40,20190915,164900,2019,9,15,16,49,20190915,180000,2019,9,15,18,0,20190915,183300,2019,9,15,18,33,제주특별자치도,제주시,한림읍,농촌,읍,127997.1602,38925.6952,6,"하천,바다",바다,무동력수상레져,25.7,,2.1,20,80,,서부소방서,서부구조대,
20195003105S00219,수난,인명구조,20190916,150300,2019,가을,3,9,16,15,3,월요일,20190916,150700,2019,9,16,15,7,20190916,151600,2019,9,16,15,16,20190916,153500,2019,9,16,15,35,20190916,154500,2019,9,16,15,45,제주특별자치도,서귀포시,안덕면,농촌,면,135118.69,19898.6,4.6,"하천,바다",바다,수상표류,27.3,,2.6,200,86,,서부소방서,안덕센터,
20195003201S00821,수난,인명구조,20190916,193600,2019,가을,3,9,16,19,36,월요일,20190916,193600,2019,9,16,19,36,20190916,194400,2019,9,16,19,44,20190916,201900,2019,9,16,20,19,20190916,204700,2019,9,16,20,47,제주특별자치도,서귀포시,대정읍,농촌,읍,125274.93,23267.66,22,"하천,바다",바다,기타 수난,25.2,,0.9,230,93,,서부소방서,서부구조대,
20195003104S00220,수난,인명구조,20190916,193600,2019,가을,3,9,16,19,36,월요일,20190916,193600,2019,9,16,19,36,20190916,194400,2019,9,16,19,44,20190916,201900,2019,9,16,20,19,20190916,210000,2019,9,16,21,0,제주특별자치도,서귀포시,대정읍,농촌,읍,125274.93,23267.66,3.8,"하천,바다","기타 하천,바다",어패류 채취 익수,25.2,,0.9,230,93,,서부소방서,대정센터,
20195003201S00828,수난,인명검색,20190917,134700,2019,가을,3,9,17,13,47,화요일,20190917,134900,2019,9,17,13,49,20190917,135600,2019,9,17,13,56,20190917,144200,2019,9,17,14,42,20190917,144300,2019,9,17,14,43,제주특별자치도,제주시,한림읍,농촌,읍,129241.72,39162.74,5,"하천,바다",바다,물놀이 익수,25.4,,4.8,50,62,,서부소방서,서부구조대,
20195001201S01696,수난,기타,20190918,24300,2019,가을,3,9,18,2,43,수요일,20190918,24400,2019,9,18,2,44,20190918,24700,2019,9,18,2,47,20190918,34100,2019,9,18,3,41,20190918,35500,2019,9,18,3,55,제주특별자치도,제주시,삼도이동,도시,동,155518.13,52862.19,3,"하천,바다",바다,기타 수난,21.6,,1.8,160,68,,제주소방서,제주구조대,
20195001102S00227,수난,인명구조,20190918,24300,2019,가을,3,9,18,2,43,수요일,20190918,24400,2019,9,18,2,44,20190918,24700,2019,9,18,2,47,20190918,43500,2019,9,18,4,35,20190918,45900,2019,9,18,4,59,제주특별자치도,제주시,삼도이동,도시,동,155518.13,52862.19,0.5,"하천,바다",바다,기타 수난,21.6,,1.8,160,68,,제주소방서,삼도센터,
20195003102S00459,수난,안전조치,20190918,181900,2019,가을,3,9,18,18,19,수요일,20190918,182200,2019,9,18,18,22,20190918,182700,2019,9,18,18,27,20190918,183000,2019,9,18,18,30,20190918,183700,2019,9,18,18,37,제주특별자치도,제주시,애월읍,농촌,읍,142428.5769,49181.4338,3,"하천,바다",바다,무동력수상레져,24.7,,2.1,320,71,,서부소방서,애월센터,
20195001301S00027,수난,인명구조,20190919,94600,2019,가을,3,9,19,9,46,목요일,20190919,94700,2019,9,19,9,47,20190919,95100,2019,9,19,9,51,20190919,95500,2019,9,19,9,55,20190919,102900,2019,9,19,10,29,제주특별자치도,제주시,추자면,농촌,면,134809.09,102089.09,2,"하천,바다",바다,기타 수난,23.3,,4.9,70,76,,제주소방서,항만센터,추자지역대
20195001110S00348,수난,인명구조,20190920,182200,2019,가을,3,9,20,18,22,금요일,20190920,182200,2019,9,20,18,22,20190920,182800,2019,9,20,18,28,20190920,183800,2019,9,20,18,38,20190920,190000,2019,9,20,19,0,제주특별자치도,제주시,조천읍,농촌,읍,169722.6887,55685.525,3,"하천,바다","기타 하천,바다",물놀이 익수,24.2,,5.4,70,66,,동부소방서,조천센터,
20195001302S00220,수난,인명구조,20190921,122000,2019,가을,3,9,21,12,20,토요일,20190921,122000,2019,9,21,12,20,20190921,122300,2019,9,21,12,23,20190921,123800,2019,9,21,12,38,20190921,125600,2019,9,21,12,56,제주특별자치도,제주시,구좌읍,농촌,읍,177251.2,57226.16,1,"하천,바다",바다,물놀이 익수,19.3,10.7,5.2,70,95,,동부소방서,구좌센터,김녕지역대
20195001113S00272,수난,안전조치,20190922,85000,2019,가을,3,9,22,8,50,일요일,20190922,85100,2019,9,22,8,51,20190922,90400,2019,9,22,9,4,20190922,100500,2019,9,22,10,5,20190922,101600,2019,9,22,10,16,제주특별자치도,제주시,내도동,도시,동,147972.49,50336.52,3,단독주택,단독주택,시설물 침수,20.3,6.9,6.8,70,97,,제주소방서,외도센터,
20195003102S00467,수난,안전조치,20190922,105900,2019,가을,3,9,22,10,59,일요일,20190922,105900,2019,9,22,10,59,20190922,111900,2019,9,22,11,19,20190922,112500,2019,9,22,11,25,20190922,113600,2019,9,22,11,36,제주특별자치도,제주시,애월읍,농촌,읍,142701.89,47532.75,1,단독주택,단독주택,시설물 침수,20.3,6.7,9.5,50,96,,서부소방서,애월센터,
20195003102S00470,수난,안전조치,20190922,122800,2019,가을,3,9,22,12,28,일요일,20190922,122800,2019,9,22,12,28,20190922,124600,2019,9,22,12,46,20190922,131000,2019,9,22,13,10,20190922,134100,2019,9,22,13,41,제주특별자치도,제주시,애월읍,농촌,읍,144778.2009,44839.8211,15,기타,기타,차량추락 침수,20.2,3.9,14.1,20,95,,서부소방서,애월센터,
20195001113S00274,수난,인명구조,20190922,125500,2019,가을,3,9,22,12,55,일요일,20190922,125700,2019,9,22,12,57,20190922,130900,2019,9,22,13,9,20190922,134000,2019,9,22,13,40,20190922,140500,2019,9,22,14,5,제주특별자치도,제주시,애월읍,농촌,읍,146041.28,43364.28,8,"도로, 철도","일반도로(터널,지하도)",차량추락 침수,20.2,3.9,14.1,20,95,,제주소방서,외도센터,
20195003102S00471,수난,안전조치,20190922,182900,2019,가을,3,9,22,18,29,일요일,20190922,182900,2019,9,22,18,29,20190922,184900,2019,9,22,18,49,20190922,185300,2019,9,22,18,53,20190922,191100,2019,9,22,19,11,제주특별자치도,제주시,애월읍,농촌,읍,144801.61,43158.54,10,단독주택,기타 단독주택,시설물 침수,21.2,0,6.1,360,83,,서부소방서,애월센터,
20195004201S00581,수난,인명검색,20190924,215200,2019,가을,3,9,24,21,52,화요일,20190924,215400,2019,9,24,21,54,20190924,220300,2019,9,24,22,3,20190924,223000,2019,9,24,22,30,20190924,224400,2019,9,24,22,44,제주특별자치도,서귀포시,성산읍,농촌,읍,194018.74,47852.88,4,"하천,바다","기타 하천,바다",기타 수난,17.4,,,,70,,동부소방서,동부구조대,
20195001110S00377,수난,안전조치,20190926,131600,2019,가을,3,9,26,13,16,목요일,20190926,131700,2019,9,26,13,17,20190926,132200,2019,9,26,13,22,20190926,133000,2019,9,26,13,30,20190926,133500,2019,9,26,13,35,제주특별자치도,제주시,조천읍,농촌,읍,169669.427,55671.7172,3,"하천,바다",바다,물놀이 익수,26.6,,4.8,70,71,,동부소방서,조천센터,
20195003201S00875,수난,인명구조,20190926,145000,2019,가을,3,9,26,14,50,목요일,20190926,145100,2019,9,26,14,51,20190926,145900,2019,9,26,14,59,20190926,151500,2019,9,26,15,15,20190926,152600,2019,9,26,15,26,제주특별자치도,제주시,한림읍,농촌,읍,129112.86,39187.39,5,"하천,바다",바다,물놀이 익수,27,,4.5,90,67,,서부소방서,서부구조대,
20195001110S00378,수난,안전조치,20190926,153600,2019,가을,3,9,26,15,36,목요일,20190926,153700,2019,9,26,15,37,20190926,154100,2019,9,26,15,41,20190926,154100,2019,9,26,15,41,20190926,171400,2019,9,26,17,14,제주특별자치도,제주시,구좌읍,농촌,읍,177255.66,57198.72,13,"하천,바다",바다,물놀이 익수,26,,5,50,77,,동부소방서,조천센터,
20195003201S00887,수난,기타,20190929,141100,2019,가을,3,9,29,14,11,일요일,20190929,141100,2019,9,29,14,11,20190929,141900,2019,9,29,14,19,20190929,142000,2019,9,29,14,20,20190929,143500,2019,9,29,14,35,제주특별자치도,제주시,한림읍,농촌,읍,129140.87,39351.58,4.5,"하천,바다",바다,물놀이 익수,24.3,,2.4,20,91,,서부소방서,서부구조대,
20195001108S00218,수난,안전조치,20190929,180000,2019,가을,3,9,29,18,0,일요일,20190929,180200,2019,9,29,18,2,20190929,180700,2019,9,29,18,7,20190929,182500,2019,9,29,18,25,20190929,183100,2019,9,29,18,31,제주특별자치도,제주시,구좌읍,농촌,읍,187518.3764,53882.2565,1,"하천,바다",바다,기타 수난,24.3,,1.4,20,92,,동부소방서,구좌센터,
20195002107S00219,수난,인명구조,20190930,172300,2019,가을,3,9,30,17,23,월요일,20190930,172400,2019,9,30,17,24,20190930,173100,2019,9,30,17,31,20190930,173200,2019,9,30,17,32,20190930,180500,2019,9,30,18,5,제주특별자치도,서귀포시,표선면,농촌,면,181684.9127,28816.0298,3,"하천,바다",바다,기타 수난,24.9,,0.7,70,99,,동부소방서,표선센터,
20195002108S00283,수난,안전조치,20191001,101200,2019,가을,4,10,1,10,12,화요일,20191001,101300,2019,10,1,10,13,20191001,101700,2019,10,1,10,17,20191001,103000,2019,10,1,10,30,20191001,103300,2019,10,1,10,33,제주특별자치도,서귀포시,남원읍,농촌,읍,173823.106,26013.3379,2,"하천,바다",바다,기타 수난,25.1,,2.2,70,99,,동부소방서,남원센터,
20195001301S00028,수난,인명검색,20191001,125000,2019,가을,4,10,1,12,50,화요일,20191001,125100,2019,10,1,12,51,20191001,125300,2019,10,1,12,53,20191001,152000,2019,10,1,15,20,20191001,153000,2019,10,1,15,30,제주특별자치도,제주시,추자면,농촌,면,137484.0301,100185.4106,1,"하천,바다",바다,어패류 채취 익수,25.4,0,3.6,90,86,,제주소방서,항만센터,추자지역대
20195001113S00295,수난,인명구조,20191001,133000,2019,가을,4,10,1,13,30,화요일,20191001,133000,2019,10,1,13,30,20191001,133700,2019,10,1,13,37,20191001,133700,2019,10,1,13,37,20191001,142300,2019,10,1,14,23,제주특별자치도,제주시,이호일동,도시,동,148835.1017,50569.5367,1.5,"하천,바다",바다,기타 수난,25.3,0.3,2.2,90,89,,제주소방서,외도센터,
20195002108S00289,수난,인명구조,20191003,140600,2019,가을,4,10,3,14,6,목요일,20191003,140700,2019,10,3,14,7,20191003,141000,2019,10,3,14,10,20191003,144000,2019,10,3,14,40,20191003,151000,2019,10,3,15,10,제주특별자치도,서귀포시,남원읍,농촌,읍,172081.19,25464.29,1.7,"하천,바다",바다,기타 수난,27.1,,2.8,290,78,,동부소방서,남원센터,
20195002107S00228,수난,인명검색,20191003,152000,2019,가을,4,10,3,15,20,목요일,20191003,152100,2019,10,3,15,21,20191003,153100,2019,10,3,15,31,20191003,153500,2019,10,3,15,35,20191003,170600,2019,10,3,17,6,제주특별자치도,서귀포시,남원읍,농촌,읍,178270.6667,28207.0656,6,"하천,바다",바다,기타 수난,27.4,,2.6,290,71,,동부소방서,표선센터,
20195001102S00251,수난,인명구조,20191004,13200,2019,가을,4,10,4,1,32,금요일,20191004,13400,2019,10,4,1,34,20191004,13600,2019,10,4,1,36,20191004,15500,2019,10,4,1,55,20191004,20400,2019,10,4,2,4,제주특별자치도,제주시,삼도이동,도시,동,155064.2972,52741.3307,0.5,"하천,바다",바다,기타 수난,22.3,,2,200,85,,제주소방서,삼도센터,
20195003102S00511,수난,안전조치,20191006,120400,2019,가을,4,10,6,12,4,일요일,20191006,120500,2019,10,6,12,5,20191006,120800,2019,10,6,12,8,20191006,121000,2019,10,6,12,10,20191006,121500,2019,10,6,12,15,제주특별자치도,제주시,애월읍,농촌,읍,135410.097,45428.2497,3,"하천,바다",바다,무동력수상레져,23.6,,3.8,70,71,,서부소방서,애월센터,
20195001108S00236,수난,기타,20191006,183400,2019,가을,4,10,6,18,34,일요일,20191006,183600,2019,10,6,18,36,20191006,185200,2019,10,6,18,52,20191006,185200,2019,10,6,18,52,20191006,185900,2019,10,6,18,59,제주특별자치도,제주시,구좌읍,농촌,읍,178823.43,57913.86,10,"하천,바다",바다,기타 수난,21.8,,3.5,70,76,,동부소방서,구좌센터,
20195004201S00615,수난,인명구조,20191006,183400,2019,가을,4,10,6,18,34,일요일,20191006,183600,2019,10,6,18,36,20191006,185200,2019,10,6,18,52,20191006,191700,2019,10,6,19,17,20191006,194500,2019,10,6,19,45,제주특별자치도,제주시,구좌읍,농촌,읍,178823.43,57913.86,20,"하천,바다",바다,어패류 채취 익수,21.8,,3.5,70,76,,동부소방서,동부구조대,
20195001302S00266,수난,인명구조,20191006,183400,2019,가을,4,10,6,18,34,일요일,20191006,184700,2019,10,6,18,47,20191006,185200,2019,10,6,18,52,20191006,191700,2019,10,6,19,17,20191006,192300,2019,10,6,19,23,제주특별자치도,제주시,구좌읍,농촌,읍,178823.43,57913.86,4,"하천,바다",바다,야영중 고립,21.8,,3.5,70,76,,동부소방서,구좌센터,김녕지역대
20195001102S00259,수난,인명구조,20191008,114200,2019,가을,4,10,8,11,42,화요일,20191008,114300,2019,10,8,11,43,20191008,114500,2019,10,8,11,45,20191008,122500,2019,10,8,12,25,20191008,122800,2019,10,8,12,28,제주특별자치도,제주시,삼도이동,도시,동,155182.98,52940.9,1,"하천,바다",바다,기타 수난,22.6,,2.3,320,60,,제주소방서,삼도센터,
20195001201S01842,수난,안전조치,20191008,114200,2019,가을,4,10,8,11,42,화요일,20191008,114300,2019,10,8,11,43,20191008,115000,2019,10,8,11,50,20191008,115700,2019,10,8,11,57,20191008,121000,2019,10,8,12,10,제주특별자치도,제주시,삼도이동,도시,동,155182.98,52940.9,4,"하천,바다",바다,기타 수난,22.6,,2.3,320,60,,제주소방서,제주구조대,
20195003201S00913,수난,인명구조,20191008,171300,2019,가을,4,10,8,17,13,화요일,20191008,171500,2019,10,8,17,15,20191008,172600,2019,10,8,17,26,20191008,173700,2019,10,8,17,37,20191008,174400,2019,10,8,17,44,제주특별자치도,제주시,한림읍,농촌,읍,128919.4288,38759.3448,4,"하천,바다",바다,무동력수상레져,22.1,,4.4,320,58,,서부소방서,서부구조대,
20195004201S00620,수난,인명구조,20191009,65400,2019,가을,4,10,9,6,54,수요일,20191009,65400,2019,10,9,6,54,20191009,70000,2019,10,9,7,0,20191009,72000,2019,10,9,7,20,20191009,73700,2019,10,9,7,37,제주특별자치도,서귀포시,성산읍,농촌,읍,192634.22,46665.96,4,"하천,바다",바다,기타 수난,13.2,,2.3,50,69,,동부소방서,동부구조대,
20195003201S00917,수난,인명구조,20191009,162100,2019,가을,4,10,9,16,21,수요일,20191009,162300,2019,10,9,16,23,20191009,172500,2019,10,9,17,25,20191009,181000,2019,10,9,18,10,20191009,190400,2019,10,9,19,4,제주특별자치도,서귀포시,안덕면,농촌,면,139516.8018,21483.4872,27,"하천,바다",바다,수상표류,21.9,,1.9,230,48,,서부소방서,서부구조대,
20195003201S00924,수난,인명구조,20191011,84000,2019,가을,4,10,11,8,40,금요일,20191011,84100,2019,10,11,8,41,20191011,84700,2019,10,11,8,47,20191011,85600,2019,10,11,8,56,20191011,100000,2019,10,11,10,0,제주특별자치도,제주시,한림읍,농촌,읍,131727.0953,43828.5673,5,"하천,바다",바다,기타 수난,19,,2,180,63,,서부소방서,서부구조대,
20195003201S00941,수난,안전조치,20191020,53400,2019,가을,4,10,20,5,34,일요일,20191020,53500,2019,10,20,5,35,20191020,54400,2019,10,20,5,44,20191020,61200,2019,10,20,6,12,20191020,61900,2019,10,20,6,19,제주특별자치도,제주시,한림읍,농촌,읍,131217.86,41568.12,3,"하천,바다",바다,차량추락 침수,16.5,,1.9,180,74,,서부소방서,서부구조대,
20195001201S01933,수난,인명구조,20191021,5800,2019,가을,4,10,21,0,58,월요일,20191021,5900,2019,10,21,0,59,20191021,10900,2019,10,21,1,9,20191021,12500,2019,10,21,1,25,20191021,13700,2019,10,21,1,37,제주특별자치도,제주시,도두일동,도시,동,150221.94,51495.37,9,"하천,바다",바다,기타 수난,18.4,,2.1,140,70,,제주소방서,제주구조대,
20195002108S00325,수난,안전조치,20191023,64800,2019,가을,4,10,23,6,48,수요일,20191023,64900,2019,10,23,6,49,20191023,65000,2019,10,23,6,50,20191023,73500,2019,10,23,7,35,20191023,74300,2019,10,23,7,43,제주특별자치도,서귀포시,남원읍,농촌,읍,168596.63,25336.69,10,"하천,바다",바다,선박조난,19.4,,3,20,90,,동부소방서,남원센터,
20195003104S00271,수난,인명구조,20191024,170000,2019,가을,4,10,24,17,0,목요일,20191024,170200,2019,10,24,17,2,20191024,171000,2019,10,24,17,10,20191024,172500,2019,10,24,17,25,20191024,173500,2019,10,24,17,35,제주특별자치도,서귀포시,대정읍,농촌,읍,126570.51,22386.8,4,"하천,바다",바다,기타 수난,21.9,,0.7,270,73,,서부소방서,대정센터,
20195002107S00242,수난,인명구조,20191026,155900,2019,가을,4,10,26,15,59,토요일,20191026,155900,2019,10,26,15,59,20191026,160400,2019,10,26,16,4,20191026,161800,2019,10,26,16,18,20191026,163700,2019,10,26,16,37,제주특별자치도,서귀포시,표선면,농촌,면,185354.84,32097.93,3,"하천,바다",바다,무동력수상레져,19.2,,1.4,180,70,,동부소방서,표선센터,
20195002107S00246,수난,인명검색,20191027,163800,2019,가을,4,10,27,16,38,일요일,20191027,163900,2019,10,27,16,39,20191027,164400,2019,10,27,16,44,20191027,165800,2019,10,27,16,58,20191027,170500,2019,10,27,17,5,제주특별자치도,서귀포시,표선면,농촌,면,185903.0539,31150.9806,2,"하천,바다",바다,기타 수난,19,,1.3,180,67,,동부소방서,표선센터,
20195003101S00368,수난,인명구조,20191101,125200,2019,가을,4,11,1,12,52,금요일,20191101,125300,2019,11,1,12,53,20191101,125900,2019,11,1,12,59,20191101,131000,2019,11,1,13,10,20191101,141500,2019,11,1,14,15,제주특별자치도,제주시,한림읍,농촌,읍,130266.92,40395.6,3,"하천,바다",바다,어패류 채취 익수,21.3,,2.2,340,67,,서부소방서,한림센터,
20195003201S00976,수난,안전조치,20191101,125200,2019,가을,4,11,1,12,52,금요일,20191101,125300,2019,11,1,12,53,20191101,125900,2019,11,1,12,59,20191101,131500,2019,11,1,13,15,20191101,131500,2019,11,1,13,15,제주특별자치도,제주시,한림읍,농촌,읍,130266.92,40395.6,3,"하천,바다",바다,기타 수난,21.3,,2.2,340,67,,서부소방서,서부구조대,
20195003102S00567,수난,기타,20191101,135300,2019,가을,4,11,1,13,53,금요일,20191101,135700,2019,11,1,13,57,20191101,140300,2019,11,1,14,3,20191101,142500,2019,11,1,14,25,20191101,143000,2019,11,1,14,30,제주특별자치도,제주시,애월읍,농촌,읍,135378.75,45496.31,6,"하천,바다",바다,물놀이 익수,21.6,,2.9,320,66,,서부소방서,애월센터,
20195002201S00873,수난,인명구조,20191102,195400,2019,가을,4,11,2,19,54,토요일,20191102,195800,2019,11,2,19,58,20191102,200300,2019,11,2,20,3,20191102,203800,2019,11,2,20,38,20191102,204600,2019,11,2,20,46,제주특별자치도,서귀포시,호근동,도시,동,156083.8,21932.67,3,"하천,바다",바다,기타 수난,19.8,,1.2,20,76,,서귀포소방서,서귀포구조대,
20195002103S00340,수난,안전조치,20191103,50900,2019,가을,4,11,3,5,9,일요일,20191103,51000,2019,11,3,5,10,20191103,51500,2019,11,3,5,15,20191103,52500,2019,11,3,5,25,20191103,54600,2019,11,3,5,46,제주특별자치도,서귀포시,중문동,도시,동,146351.5297,23245.3724,0.5,판매시설,재래 전통시장,시설물 침수,17.4,,0.9,20,88,,서귀포소방서,중문센터,
20195001108S00264,수난,인명구조,20191106,142500,2019,가을,4,11,6,14,25,수요일,20191106,142600,2019,11,6,14,26,20191106,143600,2019,11,6,14,36,20191106,143700,2019,11,6,14,37,20191106,145500,2019,11,6,14,55,제주특별자치도,제주시,구좌읍,농촌,읍,191831.79,50499.84,7,"하천,바다",바다,기타 수난,18.6,,2.5,20,52,,동부소방서,구좌센터,
20195004201S00673,수난,인명구조,20191106,142500,2019,가을,4,11,6,14,25,수요일,20191106,142600,2019,11,6,14,26,20191106,143300,2019,11,6,14,33,20191106,143600,2019,11,6,14,36,20191106,145900,2019,11,6,14,59,제주특별자치도,제주시,구좌읍,농촌,읍,191831.79,50499.84,6,"하천,바다",바다,어패류 채취 익수,18.6,,2.5,20,52,,동부소방서,동부구조대,
20195001105S00348,수난,인명구조,20191110,111400,2019,가을,4,11,10,11,14,일요일,20191110,111500,2019,11,10,11,15,20191110,111800,2019,11,10,11,18,20191110,112800,2019,11,10,11,28,20191110,113700,2019,11,10,11,37,제주특별자치도,제주시,건입동,도시,동,156757.58,52964.29,1,"하천,바다",바다,기타 수난,18.2,,1.2,180,54,,제주소방서,항만센터,
20195001201S02046,수난,안전조치,20191110,111400,2019,가을,4,11,10,11,14,일요일,20191110,111500,2019,11,10,11,15,20191110,112100,2019,11,10,11,21,20191110,113000,2019,11,10,11,30,20191110,114000,2019,11,10,11,40,제주특별자치도,제주시,건입동,도시,동,156757.58,52964.29,4,"하천,바다",바다,기타 수난,18.2,,1.2,180,54,,제주소방서,제주구조대,
20195001110S00490,수난,안전조치,20191111,13300,2019,가을,4,11,11,1,33,월요일,20191111,13500,2019,11,11,1,35,20191111,14200,2019,11,11,1,42,20191111,20700,2019,11,11,2,7,20191111,21300,2019,11,11,2,13,제주특별자치도,제주시,조천읍,농촌,읍,168543.81,55963.02,2.5,"하천,바다",바다,기타 수난,17.8,,6.8,290,54,,동부소방서,조천센터,
20195001201S02082,수난,인명구조,20191114,200700,2019,가을,4,11,14,20,7,목요일,20191114,200800,2019,11,14,20,8,20191114,203000,2019,11,14,20,30,20191114,204500,2019,11,14,20,45,20191114,205500,2019,11,14,20,55,제주특별자치도,제주시,조천읍,농촌,읍,166121.7,55252.63,12,"하천,바다",바다,차량추락 침수,10,,1.6,180,42,,제주소방서,제주구조대,
20195002201S00914,수난,안전조치,20191117,202800,2019,가을,4,11,17,20,28,일요일,20191117,203100,2019,11,17,20,31,20191117,204000,2019,11,17,20,40,20191117,204400,2019,11,17,20,44,20191117,205300,2019,11,17,20,53,제주특별자치도,서귀포시,법환동,도시,동,154079.41,21004.5,4,"하천,바다",바다,기타 수난,21.5,,4,200,98,,서귀포소방서,서귀포구조대,
20195000510S00020,수난,기타,20191121,93200,2019,가을,4,11,21,9,32,목요일,20191121,93200,2019,11,21,9,32,20191121,95900,2019,11,21,9,59,20191121,121600,2019,11,21,12,16,20191121,121600,2019,11,21,12,16,제주특별자치도,제주시,한경면,농촌,면,120633.73,29833.84,110,"하천,바다",바다,선박조난,11.2,,2.7,70,55,,제주소방안전본부,구조구급과,
20195000510S00026,수난,기타,20191121,152800,2019,가을,4,11,21,15,28,목요일,20191121,152900,2019,11,21,15,29,20191121,155000,2019,11,21,15,50,20191121,180300,2019,11,21,18,3,20191121,180900,2019,11,21,18,9,제주특별자치도,제주시,한경면,농촌,면,120637.51,30090.09,110,"하천,바다",바다,선박조난,17.3,,4.2,110,57,,제주소방안전본부,구조구급과,
20195000510S00021,수난,기타,20191122,103800,2019,가을,4,11,22,10,38,금요일,20191122,111000,2019,11,22,11,10,20191122,113200,2019,11,22,11,32,20191122,131000,2019,11,22,13,10,20191122,133700,2019,11,22,13,37,제주특별자치도,제주시,한경면,농촌,면,120944.4,29827.42,110,"하천,바다",바다,기타 수난,18.4,,1.5,110,58,,제주소방안전본부,구조구급과,
20195001106S00450,수난,안전조치,20191122,105300,2019,가을,4,11,22,10,53,금요일,20191122,105400,2019,11,22,10,54,20191122,105900,2019,11,22,10,59,20191122,110400,2019,11,22,11,4,20191122,110900,2019,11,22,11,9,제주특별자치도,제주시,삼양이동,도시,동,161402.69,53633.61,1.2,"하천,바다",바다,기타 수난,19.6,,3.3,70,63,,제주소방서,화북센터,
20195000510S00022,수난,기타,20191122,145600,2019,가을,4,11,22,14,56,금요일,20191122,145600,2019,11,22,14,56,20191122,152500,2019,11,22,15,25,20191122,171100,2019,11,22,17,11,20191122,174300,2019,11,22,17,43,제주특별자치도,제주시,한경면,농촌,면,120817.4,30088.03,110,"하천,바다",바다,기타 수난,21,,4.7,140,65,,제주소방안전본부,구조구급과,
20195001201S02132,수난,기타,20191122,172600,2019,가을,4,11,22,17,26,금요일,20191122,172800,2019,11,22,17,28,20191122,173800,2019,11,22,17,38,20191122,174300,2019,11,22,17,43,20191122,184400,2019,11,22,18,44,제주특별자치도,제주시,도두이동,도시,동,151688.8629,51886.6158,8,"하천,바다",바다,기타 수난,18.4,,4.1,70,81,,제주소방서,제주구조대,
20195000510S00025,수난,인명검색,20191125,124500,2019,가을,4,11,25,12,45,월요일,20191125,130300,2019,11,25,13,3,20191125,133500,2019,11,25,13,35,20191125,150000,2019,11,25,15,0,20191125,154000,2019,11,25,15,40,제주특별자치도,서귀포시,대정읍,농촌,읍,131785.22,8578.42,130,"하천,바다",바다,기타 수난,14.1,,1.7,180,83,,제주소방안전본부,구조구급과,
20195002106S00224,수난,안전조치,20191127,82600,2019,가을,4,11,27,8,26,수요일,20191127,82800,2019,11,27,8,28,20191127,83500,2019,11,27,8,35,20191127,90500,2019,11,27,9,5,20191127,91200,2019,11,27,9,12,제주특별자치도,서귀포시,성산읍,농촌,읍,192952.78,47323.67,3,"하천,바다","기타 하천,바다",시설물 침수,12.1,,2.4,50,76,,동부소방서,성산센터,
20195001105S00367,수난,인명구조,20191127,142100,2019,가을,4,11,27,14,21,수요일,20191127,142100,2019,11,27,14,21,20191127,142600,2019,11,27,14,26,20191127,150200,2019,11,27,15,2,20191127,150700,2019,11,27,15,7,제주특별자치도,제주시,건입동,도시,동,157291.58,53397.4,0.3,"하천,바다","기타 하천,바다",기타 수난,10.2,,5,360,80,,제주소방서,항만센터,
20195004201S00706,수난,인명검색,20191128,192300,2019,가을,4,11,28,19,23,목요일,20191128,192400,2019,11,28,19,24,20191128,193300,2019,11,28,19,33,20191128,233500,2019,11,28,23,35,20191128,234500,2019,11,28,23,45,제주특별자치도,서귀포시,성산읍,농촌,읍,193530.1465,42197.978,7,"하천,바다",바다,기타 수난,10.1,,3.6,340,69,,동부소방서,동부구조대,
20195002106S00227,수난,인명구조,20191128,192300,2019,가을,4,11,28,19,23,목요일,20191128,192400,2019,11,28,19,24,20191128,193300,2019,11,28,19,33,20191128,235200,2019,11,28,23,52,20191128,235200,2019,11,28,23,52,제주특별자치도,서귀포시,성산읍,농촌,읍,193530.1465,42197.978,4,"하천,바다",바다,기타 수난,10.1,,3.6,340,69,,동부소방서,성산센터,
